order_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating,restaurant_id,restaurant_name,city,area,cuisine,avg_rating,total_ratings,price_range,delivery_available
dc0e62a9,c84fd3de,2024-08-16,4:58,54,1329.74,7,Wallet,2.6,733a1a91,Restaurant_223,Bangalore,Area_A,Chinese,4.7,3518,Low,No
907a4d28,0fabdfef,2024-10-26,20:20,37,1429.08,9,Credit Card,4.4,2fb269f9,Restaurant_245,Delhi,Area_E,Indian,3.9,1135,High,No
3db4c950,1b93638b,2024-06-01,3:55,33,909.12,2,Wallet,2.7,dbcaa61c,Restaurant_31,Bangalore,Area_D,Mexican,2.5,2851,High,No
7d08cf41,6c157008,2024-02-02,11:30,33,1387.91,3,Net Banking,1.3,28bc6e8d,Restaurant_47,Delhi,Area_C,Mexican,2.7,2222,Medium,No
c03518d0,2541e762,2024-06-01,11:44,51,1548.12,9,COD,5,d7b287a8,Restaurant_352,Delhi,Area_B,Indian,2.9,2205,High,Yes
1474c350,1f1d869b,2024-04-10,7:47,25,1838.76,6,Wallet,1.7,04a74418,Restaurant_275,Chennai,Area_E,Thai,3.8,314,Low,Yes
7d2cba20,bea1226b,2024-07-11,21:08,75,1131.75,10,Credit Card,5,c318e94b,Restaurant_237,Bangalore,Area_D,Indian,3.1,3352,Medium,No
dfe85a5c,d3b4a559,2024-11-24,6:38,50,1691.72,6,COD,1.3,5a47cc33,Restaurant_5,Delhi,Area_E,Chinese,4.5,3826,Medium,No
5a5aab68,e55bf8fd,2024-12-27,17:34,37,1082.87,4,Wallet,4,fc6028ff,Restaurant_206,Bangalore,Area_B,Chinese,2.9,4044,High,No
318041c6,b646a024,2024-05-24,16:58,28,989.86,5,COD,1.5,c5fe740c,Restaurant_473,Bangalore,Area_E,Mexican,3.8,4379,High,No
34572599,a7c1504d,2024-01-19,21:25,84,1425.28,7,Credit Card,2.9,b96de83c,Restaurant_345,Mumbai,Area_A,Italian,3.1,4744,Low,No
5139c596,b1a59847,2024-03-12,16:15,77,1784.03,3,Credit Card,4.1,e49bc174,Restaurant_229,Mumbai,Area_E,Indian,5,5000,High,No
eb02f363,b1cfe681,2024-09-09,9:19,84,1509.69,8,Credit Card,1.3,14f8c226,Restaurant_432,Delhi,Area_B,Mexican,4.6,1023,Medium,Yes
c9343775,b16a41c8,2024-11-16,16:01,39,451.82,2,Credit Card,2,8bb9a4b0,Restaurant_0,Mumbai,Area_A,Mexican,3.6,3062,Medium,No
e4389960,1780572d,2024-10-24,21:58,67,365.28,7,Net Banking,4.4,24efe3fc,Restaurant_208,Kolkata,Area_E,Italian,4,1103,High,No
f352c890,f3083d73,2024-10-21,12:44,37,779.44,9,UPI,1.5,5eafb4ee,Restaurant_247,Bangalore,Area_A,Italian,4.7,309,High,Yes
f68619c9,d2eeddcb,2024-11-05,19:38,88,982.55,6,COD,4.8,6f8a9f60,Restaurant_484,Mumbai,Area_E,Thai,3.2,933,Medium,No
28716bd0,4a53ab49,2024-08-07,5:01,79,1054.56,4,Net Banking,4.7,2a7a8abf,Restaurant_351,Mumbai,Area_E,Thai,4.2,2497,High,No
83fd15ca,83e1d70b,2024-08-02,17:21,81,1989.29,6,Net Banking,2.7,ccf81718,Restaurant_243,Kolkata,Area_D,Thai,3,4241,Medium,Yes
de520edd,b8e801c6,2024-10-13,17:07,17,984.57,2,Credit Card,3.4,ccb7be4e,Restaurant_469,Kolkata,Area_E,Italian,4.5,3725,Low,Yes
b5630cea,919dab74,2024-02-07,9:21,65,253.23,3,COD,4,c2e70208,Restaurant_371,Delhi,Area_E,Chinese,4.8,3656,Medium,Yes
ce55592b,1f0e36d2,2024-12-24,17:49,57,922.02,8,Wallet,1.4,14f8c226,Restaurant_432,Delhi,Area_B,Mexican,4.6,1023,Medium,Yes
5a592330,8837e8d2,2024-08-11,21:51,77,1009.25,10,Wallet,4.5,581e8723,Restaurant_328,Chennai,Area_C,Indian,3.4,659,Medium,No
29e130c4,a01cf5a7,2024-09-24,16:50,24,1150.32,8,Credit Card,3,2a6752ed,Restaurant_152,Delhi,Area_D,Mexican,4,4705,Low,No
5d31ff52,343c72b4,2024-08-18,12:14,36,937.45,9,Wallet,1.1,db7c0362,Restaurant_111,Bangalore,Area_A,Indian,4.2,1681,High,Yes
29d796b5,f0bc91b3,2024-06-12,18:05,88,1425.74,6,Net Banking,4.7,87ba0b62,Restaurant_439,Mumbai,Area_A,Mexican,2.6,734,Low,No
095f004b,a6a6d2ba,2024-03-25,16:50,73,1918.23,4,UPI,4.4,537b38f9,Restaurant_168,Chennai,Area_B,Mexican,3,3110,High,Yes
ec6dcbc3,1c87f00a,2024-01-14,23:48,53,179.19,6,COD,2.5,440ffda9,Restaurant_486,Chennai,Area_B,Chinese,3.3,4185,Medium,Yes
228027ad,bdf51a3c,2024-09-15,1:01,22,291.3,6,Wallet,4,15626d86,Restaurant_309,Delhi,Area_C,Thai,4.3,227,Low,Yes
35d021ee,ac7b1b94,2024-12-06,8:35,85,1522.67,6,Net Banking,3,74582012,Restaurant_322,Delhi,Area_A,Mexican,2.5,234,Low,No
acbb59c9,7b0fbf2a,2024-06-04,7:10,24,1618.04,3,Net Banking,2.7,b37bb876,Restaurant_335,Delhi,Area_C,Thai,4.1,3383,Medium,No
53055a0b,560d3ce5,2024-06-17,8:42,35,609.78,9,Net Banking,4.3,c19c6dfd,Restaurant_67,Chennai,Area_E,Mexican,4.7,1917,Medium,Yes
d4e7dc5d,28aa2348,2024-08-27,11:14,60,1479.99,3,Net Banking,1.5,3ef529e5,Restaurant_466,Chennai,Area_A,Mexican,3.2,4595,High,Yes
d9633f3c,d4ec3ad4,2024-09-08,14:44,65,614.15,1,Wallet,1,a638af19,Restaurant_297,Kolkata,Area_A,Mexican,2.6,4934,Medium,Yes
1b73dd38,23324dfe,2024-11-25,3:23,62,504.2,10,UPI,1.9,1c6eb160,Restaurant_43,Chennai,Area_D,Chinese,3.5,300,Medium,Yes
8c2788ef,0d17c545,2024-08-03,15:40,46,200.97,6,COD,3.9,09e5eed1,Restaurant_22,Mumbai,Area_D,Indian,4.3,188,High,Yes
c307eb07,b6edcdab,2024-07-05,15:43,87,362.74,7,Net Banking,1.6,1c2e3e38,Restaurant_400,Kolkata,Area_D,Thai,2.8,4990,Medium,Yes
995c543e,74e0ca38,2024-03-01,18:03,51,726.05,10,UPI,1.2,92f9c1c0,Restaurant_137,Chennai,Area_B,Indian,4.9,3813,Medium,Yes
1d9b5bee,53b2d1e7,2024-12-08,0:52,70,657.84,10,COD,1.3,e11f3ddf,Restaurant_263,Bangalore,Area_B,Mexican,3.6,786,Medium,Yes
1231fb42,82ded3f2,2024-12-17,20:31,34,1059.61,10,Net Banking,1.8,24efe3fc,Restaurant_208,Kolkata,Area_E,Italian,4,1103,High,No
2c782018,2db7d1e1,2024-03-13,2:19,25,1252,2,Wallet,4.4,eb4d18c6,Restaurant_270,Delhi,Area_C,Mexican,2.9,1436,High,Yes
b23b05bb,05c26a6f,2024-10-28,15:05,50,1143.12,3,Credit Card,2.7,d7b287a8,Restaurant_352,Delhi,Area_B,Indian,2.9,2205,High,Yes
f83a89d5,ba258c3c,2024-08-14,10:44,44,854.77,8,COD,1.2,eb4d18c6,Restaurant_270,Delhi,Area_C,Mexican,2.9,1436,High,Yes
cdc9fbbc,5c2a3911,2024-01-19,21:39,66,783.08,5,COD,1.3,847bbe2e,Restaurant_268,Bangalore,Area_A,Chinese,3.2,565,Low,Yes
69eaa63f,9a2b1398,2024-01-19,20:43,82,547.18,8,Credit Card,3.9,42142ee5,Restaurant_311,Mumbai,Area_D,Mexican,3.8,2226,High,Yes
3979d6b6,f7a8d334,2024-04-18,12:07,76,249.52,6,UPI,2.8,51d37849,Restaurant_220,Bangalore,Area_C,Chinese,3.3,4900,Low,No
a4624bd0,70c2a6e6,2024-07-05,0:45,28,1835.01,4,COD,1.9,d7b287a8,Restaurant_352,Delhi,Area_B,Indian,2.9,2205,High,Yes
a33950ad,312285c0,2024-11-16,19:56,30,1840.6,5,UPI,2.7,78805df4,Restaurant_412,Chennai,Area_D,Mexican,3.5,4961,High,No
f5cf9b14,2f9fa583,2024-04-24,11:51,71,891.6,3,COD,1.6,0e24dd86,Restaurant_265,Bangalore,Area_A,Mexican,4.7,1731,Medium,No
d93f9d7a,982127c9,2024-01-20,7:53,66,800.68,4,COD,3.9,5aba5a33,Restaurant_417,Mumbai,Area_A,Thai,3.5,2022,High,No
b2dc043a,55580563,2024-10-05,23:06,71,1696.97,6,Wallet,2.5,c00f73d6,Restaurant_188,Kolkata,Area_A,Italian,2.8,1821,Low,Yes
7c3e0ad8,cc1b9fdd,2024-07-20,12:13,45,694.42,6,COD,2.5,e66a8f3a,Restaurant_211,Chennai,Area_B,Indian,4.7,519,Low,No
20383c1c,7194e537,2024-01-17,21:33,89,1906.45,10,Credit Card,1.1,aa054739,Restaurant_85,Kolkata,Area_E,Italian,5,362,Medium,No
3631ea7a,93ceb1d2,2024-01-15,13:34,55,1102.67,7,COD,3.7,2c3cc546,Restaurant_430,Mumbai,Area_B,Mexican,3.7,161,High,No
02502abe,e285d582,2024-12-01,17:48,60,428.54,9,Wallet,1.7,c19c6dfd,Restaurant_67,Chennai,Area_E,Mexican,4.7,1917,Medium,Yes
f0f6736a,9a6d2eaa,2024-12-21,15:51,34,1081.64,7,UPI,2.3,4e7b5c84,Restaurant_259,Mumbai,Area_B,Mexican,4.3,3998,High,Yes
af02e705,b0541912,2024-06-10,17:22,76,1317.06,4,UPI,4.4,1.57E+63,Restaurant_222,Delhi,Area_D,Italian,4.1,435,Medium,Yes
e33a0a70,3973de21,2024-04-28,12:51,41,943.47,2,Wallet,2.8,8fc1a811,Restaurant_98,Delhi,Area_A,Indian,3.5,2900,High,Yes
e0f3fd0f,2adf79b4,2024-04-24,21:37,29,1259.15,3,Wallet,3.2,391ea3a2,Restaurant_228,Kolkata,Area_D,Thai,2.8,559,Medium,No
4b8fdd46,2ee9c9a8,2024-06-13,20:01,33,462.65,4,UPI,1.3,81bc33da,Restaurant_364,Bangalore,Area_B,Indian,3,2512,Medium,No
95344fe4,ae4e1699,2024-07-20,8:00,22,1468.96,6,UPI,2.1,2555af08,Restaurant_474,Kolkata,Area_C,Mexican,2.8,124,High,No
d143db73,16649878,2024-01-27,6:24,42,743.32,4,Net Banking,4.1,e54e0518,Restaurant_191,Mumbai,Area_A,Italian,2.6,4884,High,No
69140870,82d5888d,2024-09-25,16:24,15,835.81,10,COD,1.4,d368535c,Restaurant_21,Kolkata,Area_D,Indian,4.2,2277,High,No
fe264300,3d1b0da7,2024-03-28,6:05,21,1109.94,5,Wallet,1.8,dd498b6e,Restaurant_437,Kolkata,Area_E,Indian,3.6,499,Medium,No
ab7a2bdb,64827ac1,2024-03-04,1:27,84,856.79,9,UPI,2.2,4ce7afad,Restaurant_44,Bangalore,Area_E,Chinese,3.9,106,Low,Yes
f30dfa04,e20d9f7b,2024-11-08,20:13,90,112.08,3,UPI,1.7,19c74ecf,Restaurant_7,Mumbai,Area_A,Indian,4.1,437,High,No
6041b512,6b6b4d2f,2024-08-13,22:40,15,464.85,7,Wallet,3,f6741553,Restaurant_321,Mumbai,Area_E,Indian,2.8,4204,Low,Yes
1af4c5b2,0222f361,2024-10-20,7:54,40,1372.78,3,Net Banking,3.1,eb6fce5b,Restaurant_356,Kolkata,Area_A,Chinese,3.3,4660,Low,No
f605fccf,1ae43dda,2024-04-05,19:33,54,439.05,6,UPI,1.2,9b19ea60,Restaurant_271,Chennai,Area_D,Mexican,4.6,4478,Medium,No
fca79127,e0544bad,2024-05-28,13:11,30,732.71,1,Credit Card,4.7,369bf88e,Restaurant_33,Bangalore,Area_D,Thai,3.4,1133,Low,No
bd374773,62693161,2024-10-01,5:21,67,1163.57,1,Wallet,4.1,4c130690,Restaurant_375,Mumbai,Area_B,Thai,3,3574,Medium,Yes
efa69612,9392fc1d,2024-08-08,14:11,16,1863.82,7,Net Banking,3.5,1bc05c14,Restaurant_276,Delhi,Area_B,Italian,4.9,2832,Medium,No
27081186,e4483465,2024-10-17,14:05,16,1864.32,4,Wallet,3.3,96102266,Restaurant_159,Kolkata,Area_B,Italian,3.3,2842,Medium,No
b9f1f8d6,a3d494c3,2024-11-16,18:58,67,407.95,1,UPI,1.7,0e7248ea,Restaurant_295,Delhi,Area_C,Thai,4.4,2482,High,No
461433bc,d29c9987,2024-04-02,14:47,55,1840.86,6,Wallet,1.7,587046b8,Restaurant_250,Delhi,Area_D,Italian,2.9,1646,Medium,Yes
1731ed04,0501ed58,2024-10-21,19:40,27,1033.11,7,Net Banking,4.7,62249dbf,Restaurant_337,Kolkata,Area_A,Italian,4.5,2651,Medium,Yes
4255fc2b,dd38a7aa,2024-08-05,2:48,64,1630.31,8,UPI,4.6,e09f0465,Restaurant_6,Bangalore,Area_D,Indian,3.2,1517,High,Yes
66f27b81,30c957d8,2024-03-07,18:24,86,139.95,10,Wallet,3.9,5b2f1c9a,Restaurant_498,Kolkata,Area_A,Chinese,4.7,1844,Low,No
2f8542b1,1a9baae7,2024-04-10,10:17,74,1557.42,1,UPI,2.8,b09f66d7,Restaurant_109,Bangalore,Area_B,Chinese,4.3,3618,Low,Yes
0a90586f,2906583e,2024-11-23,23:11,31,1020.01,9,Net Banking,4.4,5aa4df12,Restaurant_409,Bangalore,Area_C,Mexican,3.1,2782,High,No
74bd276d,e86fc71b,2024-06-23,9:27,23,1830.31,2,Wallet,2.4,5662c0df,Restaurant_282,Mumbai,Area_A,Thai,3.1,2174,Medium,Yes
fb90d094,1c119f81,2024-01-18,18:41,27,1676.64,3,Credit Card,2,7dbcbb29,Restaurant_480,Bangalore,Area_B,Mexican,3.8,268,High,No
17e85e86,d77da758,2024-06-03,15:07,65,1970.36,1,COD,4.3,71764226,Restaurant_434,Mumbai,Area_E,Italian,2.9,505,Low,No
cea4e498,38179829,2024-07-01,23:03,20,1351.29,7,Credit Card,2.9,60975764,Restaurant_384,Mumbai,Area_A,Thai,4,4157,Low,Yes
4b7a0cbe,c0c4763c,2024-05-27,8:09,33,1977.84,9,Wallet,3.8,ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No
e9345dbd,3fee555f,2024-03-18,15:35,42,518.63,7,COD,2.7,20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes
86410c80,507811ff,2024-10-26,22:08,32,1923.43,7,Credit Card,1.4,5aae47b4,Restaurant_450,Delhi,Area_D,Mexican,3.1,3085,High,No
fbe6606f,c9152fad,2024-05-23,20:19,73,199.19,9,Wallet,2.1,3da5daa9,Restaurant_34,Mumbai,Area_D,Indian,4.7,4710,High,Yes
13cac39f,c2e02509,2024-05-03,20:48,28,1189.41,10,Net Banking,2.1,52758fa7,Restaurant_233,Bangalore,Area_D,Indian,2.7,3706,Low,Yes
c71d082d,eb8cfe2f,2024-01-06,9:24,33,1437.82,1,UPI,5,1c54225b,Restaurant_281,Mumbai,Area_B,Italian,3.8,2410,Medium,Yes
5522dd9f,afaa89d5,2024-08-05,18:38,87,278.14,2,Credit Card,5,9c96439c,Restaurant_257,Mumbai,Area_A,Indian,3.3,151,High,No
60efa1c3,dd8a1a9f,2024-01-25,5:53,25,1208.8,9,Net Banking,1.3,cd913d5d,Restaurant_129,Delhi,Area_A,Mexican,4.8,1464,High,Yes
2794f2de,49e024ba,2024-11-03,7:52,79,341.24,8,Net Banking,3.8,0969abfd,Restaurant_193,Chennai,Area_C,Mexican,3.4,1965,High,Yes
a8f63918,f3778cac,2024-05-11,17:24,73,887.38,10,UPI,1,5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes
406c389c,87b7ebc5,2024-03-11,23:21,30,1078.14,1,Credit Card,1,cd913d5d,Restaurant_129,Delhi,Area_A,Mexican,4.8,1464,High,Yes
199881ac,e52c0cab,2024-09-02,3:43,79,637.46,10,Net Banking,3.1,b2dc7803,Restaurant_70,Kolkata,Area_E,Mexican,4.4,806,High,No
af5363b2,39a8e4ef,2024-12-10,16:19,40,1577.68,6,UPI,1.1,d2a546bc,Restaurant_258,Mumbai,Area_E,Thai,4.7,3806,High,No
66a5badb,d221fce4,2024-08-03,7:12,48,1225.26,7,COD,4.6,228796c5,Restaurant_319,Delhi,Area_E,Indian,4,3495,Medium,Yes
fe4098e4,4de21960,2024-09-20,12:45,17,1596.64,6,Wallet,3.3,79617b25,Restaurant_23,Delhi,Area_C,Thai,2.5,4170,High,Yes
88041aa6,59308c05,2024-01-20,9:07,35,432.29,6,Net Banking,3.3,b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes
0a1d253f,a8c54708,2024-02-04,13:56,41,878.35,7,Wallet,1.8,94e70589,Restaurant_48,Mumbai,Area_A,Chinese,4.8,2131,High,Yes
9f142af3,162f7e31,2024-08-10,19:10,63,728.12,2,Net Banking,4.4,4910ebd8,Restaurant_76,Chennai,Area_E,Italian,4.5,1655,Low,Yes
8a3ac938,28a1ad70,2024-10-06,14:32,84,512.37,8,UPI,3.5,8f1605c1,Restaurant_170,Chennai,Area_C,Chinese,4.9,3800,Medium,Yes
51e39867,29b6244b,2024-04-25,11:35,75,692.3,6,UPI,1.2,e726f2d8,Restaurant_195,Chennai,Area_E,Thai,4.9,1493,High,Yes
3f4d3dba,f3ef1672,2024-03-09,12:56,62,1146.75,1,COD,3.6,8ff329e1,Restaurant_58,Kolkata,Area_C,Thai,4.2,1807,Low,Yes
dd34c4c4,4de29084,2024-12-24,4:53,45,1143.44,5,Wallet,2.7,3535b075,Restaurant_460,Bangalore,Area_B,Mexican,2.7,2135,High,Yes
f7539768,0ff91e11,2024-09-26,1:33,33,1968.57,2,Credit Card,2.9,174b3d72,Restaurant_201,Kolkata,Area_D,Indian,4.6,2414,High,Yes
f7f25767,1.14E+51,2024-11-10,4:45,52,1884.17,8,Credit Card,4.3,15626d86,Restaurant_309,Delhi,Area_C,Thai,4.3,227,Low,Yes
bb7a4baf,be2f5e37,2024-12-08,23:10,54,1084.77,9,Wallet,3.4,f502ff48,Restaurant_378,Bangalore,Area_D,Mexican,3.2,2879,High,No
8a92b2a8,44337441,2024-07-04,23:23,36,1318.47,8,Credit Card,1.6,4622bca4,Restaurant_32,Chennai,Area_D,Chinese,4.3,1236,High,No
f0606a8d,f3559dc6,2024-08-06,8:59,53,1178.91,8,UPI,4,1bc05c14,Restaurant_276,Delhi,Area_B,Italian,4.9,2832,Medium,No
f1f58365,e088e5ac,2024-02-28,19:10,46,870.23,1,Wallet,4.1,08a1f696,Restaurant_463,Kolkata,Area_E,Chinese,3.9,2772,High,Yes
8bb7b4c1,bb21802d,2024-12-06,21:14,42,630.07,10,Credit Card,1.3,d0b43dbe,Restaurant_413,Kolkata,Area_C,Italian,4.2,2282,Medium,No
7f18404a,a9e6174e,2024-04-08,20:46,62,736.54,10,UPI,2.1,fe75f9a6,Restaurant_427,Bangalore,Area_B,Mexican,3.7,2337,Low,No
8f3d9c32,d7fbe84b,2024-12-20,18:06,27,967.34,8,Credit Card,2,89ad80f5,Restaurant_213,Bangalore,Area_C,Chinese,4.4,2829,Low,Yes
a0f0f956,ebe1e1d4,2024-07-19,18:33,54,1940.38,5,Wallet,1.9,bbd3019c,Restaurant_489,Delhi,Area_E,Indian,3.4,3895,Medium,Yes
3462fb9d,ba5f006a,2024-12-04,1:05,58,1907.49,9,COD,4.3,4b0b530b,Restaurant_369,Kolkata,Area_D,Mexican,4.6,935,Low,No
965cd8d8,619b7193,2024-07-03,7:55,31,1405,4,Wallet,4.5,78dddfb3,Restaurant_286,Delhi,Area_C,Indian,4.9,746,High,Yes
7c787fda,5425ab3d,2024-09-06,23:20,84,1319.23,9,Credit Card,3.8,e726f2d8,Restaurant_195,Chennai,Area_E,Thai,4.9,1493,High,Yes
55ed0bc9,ef046aec,2024-09-05,19:08,88,943.68,3,Wallet,3.1,587046b8,Restaurant_250,Delhi,Area_D,Italian,2.9,1646,Medium,Yes
ebcd02d3,20fb1acb,2024-01-01,15:17,18,1137.32,2,Wallet,2.6,6ca2cb4a,Restaurant_196,Mumbai,Area_C,Thai,2.7,4433,Medium,Yes
492a4672,96071da1,2024-01-01,2:48,36,717.1,1,Wallet,2.4,72e541fb,Restaurant_163,Delhi,Area_E,Thai,3.7,4685,High,No
57e13a13,ee3927ea,2024-12-25,14:14,17,1028.15,8,Wallet,3.1,81c4c182,Restaurant_477,Bangalore,Area_A,Chinese,2.6,4436,Medium,No
1ab83c3b,718d5d3e,2024-03-26,6:10,34,109.61,10,UPI,2.4,9ef924b6,Restaurant_278,Bangalore,Area_A,Italian,4.4,3771,Medium,Yes
7e073d4b,75faed86,2024-10-26,16:57,61,1085.45,9,Net Banking,4.9,eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes
2c98bcc9,fc9e080e,2024-10-03,13:33,52,764.35,9,COD,2,f5c4c840,Restaurant_38,Mumbai,Area_C,Italian,4.2,2275,Medium,Yes
e8f07194,ca6e45c8,2024-08-23,1:28,44,123.64,1,UPI,1.7,754bea84,Restaurant_366,Mumbai,Area_E,Indian,3.9,4397,High,No
1bca63ed,8d55c726,2024-11-23,7:04,85,556.52,2,Net Banking,2.7,e9c95f1f,Restaurant_292,Mumbai,Area_B,Mexican,2.6,4331,Medium,No
84af4c6c,d2112bfa,2024-08-06,7:46,51,1023.74,5,Credit Card,2.1,b61f2a9e,Restaurant_132,Chennai,Area_B,Italian,4.1,615,Medium,Yes
aa4f8516,65017b8f,2024-12-26,23:54,83,555.31,4,Wallet,1.4,24ada0ba,Restaurant_115,Chennai,Area_D,Chinese,4.8,4236,Low,No
d46dcc70,5cbce632,2024-08-18,23:53,72,1223.35,9,UPI,4.8,c1f72d98,Restaurant_125,Chennai,Area_A,Chinese,3.6,3130,Low,No
9ef7307b,32e9a566,2024-07-13,1:46,23,1366.47,5,COD,2.8,e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes
f945e134,5ebca2ae,2024-08-01,18:12,59,1310.18,3,COD,4.5,b12c27be,Restaurant_353,Kolkata,Area_E,Thai,4.4,726,Medium,Yes
0fb11ea0,6247d327,2024-06-11,13:35,84,698.7,7,UPI,1.6,5628c140,Restaurant_74,Bangalore,Area_A,Indian,2.8,258,Low,No
9c9f34dd,2540029d,2024-09-06,19:11,86,1077.31,4,Credit Card,1.5,81c4c182,Restaurant_477,Bangalore,Area_A,Chinese,2.6,4436,Medium,No
844ecb47,2a14e78d,2024-06-22,4:49,66,1315.76,4,COD,3.5,aa60bbe4,Restaurant_465,Kolkata,Area_C,Thai,3.1,3970,Low,No
4b9cbbac,cf1284f7,2024-05-22,19:15,88,1478.94,4,UPI,2.1,79617b25,Restaurant_23,Delhi,Area_C,Thai,2.5,4170,High,Yes
9bdb623b,c43d3293,2024-11-04,17:59,74,1325.72,1,Credit Card,1.2,71098659,Restaurant_440,Bangalore,Area_C,Mexican,4.3,4219,High,No
8bffe90a,e117b64e,2024-09-25,6:01,64,1453.71,6,COD,4.9,2c3cc546,Restaurant_430,Mumbai,Area_B,Mexican,3.7,161,High,No
43edeb27,4cda4291,2024-09-13,0:19,52,1263.97,4,UPI,4.1,74582012,Restaurant_322,Delhi,Area_A,Mexican,2.5,234,Low,No
224a7363,a36e292a,2024-02-01,7:41,77,1364.9,5,COD,2,c564c624,Restaurant_230,Chennai,Area_A,Italian,3.1,2869,High,Yes
d7d802fe,f07ee504,2024-03-13,18:19,88,1738.23,6,COD,4.7,4fa55034,Restaurant_451,Bangalore,Area_A,Indian,4.9,3947,Medium,No
496fa477,969b0bbc,2024-05-19,7:32,60,1025.33,9,UPI,3,a59b82a8,Restaurant_197,Delhi,Area_D,Italian,3.5,3967,Low,No
babb320d,d2e3ac64,2024-11-17,9:15,79,1698.64,6,Credit Card,1.2,afad7eb5,Restaurant_410,Chennai,Area_A,Chinese,4.7,1140,Low,No
2f81a393,100ef5ce,2024-12-24,0:28,61,1577.96,10,COD,2.8,c21dbf54,Restaurant_171,Delhi,Area_D,Chinese,3.5,1131,High,No
4abdb177,d7b9016c,2024-09-25,13:43,64,883.87,8,Wallet,2.7,dfb8f48c,Restaurant_207,Kolkata,Area_B,Indian,3.3,3972,Low,No
d10a7873,353b1b22,2024-08-11,23:28,49,1594.66,4,Wallet,4.8,93c01c5b,Restaurant_305,Chennai,Area_A,Italian,3.1,4388,Medium,No
14451084,27466c45,2024-10-06,13:13,54,767.59,1,UPI,1.1,6806a865,Restaurant_294,Mumbai,Area_A,Indian,4.4,4030,Low,Yes
5a56379f,5ee8dce5,2024-09-27,18:20,68,181.25,9,Wallet,1.4,ce863def,Restaurant_181,Bangalore,Area_B,Thai,3.1,801,Medium,Yes
7349cf1d,e193859c,2024-02-20,10:51,59,910.13,6,UPI,3.6,5628c140,Restaurant_74,Bangalore,Area_A,Indian,2.8,258,Low,No
f43a9af4,94afa28d,2024-02-24,8:23,80,279.39,7,Net Banking,4.3,400ea5d4,Restaurant_315,Mumbai,Area_D,Thai,3.5,3600,High,No
8ad8035d,e3c7e13a,2024-05-14,16:02,15,392.3,6,Net Banking,1.6,78dddfb3,Restaurant_286,Delhi,Area_C,Indian,4.9,746,High,Yes
5f709829,ee19ca65,2024-07-19,17:46,22,991.73,6,Credit Card,4.2,eb174c1f,Restaurant_69,Mumbai,Area_A,Thai,2.5,484,Medium,Yes
61d9d81d,bd676034,2024-10-15,1:06,34,1430.22,10,Wallet,3.4,26db3a08,Restaurant_136,Delhi,Area_A,Italian,4.7,4760,High,Yes
4e938939,582098fd,2024-11-07,14:17,59,137.72,1,COD,3.2,227aba32,Restaurant_100,Chennai,Area_C,Thai,4.5,4775,High,No
a4f5cf07,a5d59eea,2024-01-10,23:51,47,1612.66,5,Credit Card,2.3,4622bca4,Restaurant_32,Chennai,Area_D,Chinese,4.3,1236,High,No
636ae5dd,020935cc,2024-03-14,14:23,64,334.76,3,Credit Card,3.2,4b7d8a2a,Restaurant_154,Bangalore,Area_E,Italian,3.1,4354,Low,No
996d9d20,3d5bf860,2024-08-04,15:45,80,902.27,7,Wallet,2.2,abc00ee0,Restaurant_87,Bangalore,Area_A,Italian,3.9,4928,High,No
98aec150,d8211c10,2024-10-26,20:28,46,1075.12,1,Wallet,1.3,60723d0e,Restaurant_88,Chennai,Area_A,Thai,3.3,2168,High,No
d5f5bb43,83aa41cd,2024-03-05,22:06,62,390.68,6,Credit Card,2.5,e224a5ea,Restaurant_240,Mumbai,Area_A,Mexican,5,2978,High,No
e3415dc3,996e98e3,2024-09-23,12:32,88,1575.99,7,Net Banking,3.8,3d59878b,Restaurant_260,Chennai,Area_E,Thai,4.6,1335,Low,No
9114b5cc,e66ce2bb,2024-06-04,7:11,73,1426.04,7,UPI,1.7,b1f2c737,Restaurant_60,Bangalore,Area_A,Mexican,3.3,2987,Medium,Yes
c3f46c69,2d5cbfa9,2024-07-03,19:39,72,1262.18,4,COD,4.5,3535b075,Restaurant_460,Bangalore,Area_B,Mexican,2.7,2135,High,Yes
b7f14b22,49ed7d0d,2024-12-13,13:54,60,1708.99,6,Credit Card,2,aef029e0,Restaurant_327,Delhi,Area_D,Thai,4.8,1226,Medium,No
8eae6a99,4321847d,2024-12-23,10:20,36,407.05,8,Net Banking,4.6,43979058,Restaurant_279,Delhi,Area_C,Italian,3.7,2024,Medium,No
18de5fad,2b12ae29,2024-05-06,11:50,69,387.16,3,Wallet,1.9,2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes
bfbba31d,6f8ee05e,2024-06-15,14:54,52,1868.19,1,COD,4.4,b2cf0b3d,Restaurant_107,Chennai,Area_A,Chinese,3.1,2091,High,Yes
